tempo_s ax ay az
2.280000 -39.54 18.36 -1.49
2.283000 9.10 6.08 0.82
2.286000 41.50 0.86 -1.14
2.289000 36.99 0.27 -2.51
2.292000 0.04 9.26 -0.94
2.295000 -32.48 18.12 -0.94
2.298000 -15.57 15.34 -1.88
2.301000 22.56 4.31 -0.90
2.304000 45.58 -2.63 1.61
2.307000 25.69 4.98 -1.65
2.310000 -13.22 21.50 -0.98
2.313000 -33.77 18.67 -0.82
2.316000 -2.98 10.55 -0.20
2.319000 34.21 3.30 -2.04
2.322000 43.15 -2.82 1.06
2.325000 12.43 15.14 -1.88
2.328000 -39.66 19.69 -1.84
2.331000 -25.54 18.48 -1.69
2.334000 11.10 5.69 0.90
2.337000 42.40 0.59 -2.79
2.340000 35.77 9.34 0.51
2.343000 -33.34 20.20 -0.94
2.346000 -38.13 18.04 -1.41
2.349000 -14.16 14.87 -1.61
2.352000 23.93 4.24 1.49
2.355000 45.62 5.10 -1.69
2.358000 -14.98 11.61 -1.69
2.361000 -38.05 21.22 -1.10
2.364000 -33.22 18.79 -0.94
2.367000 -1.33 9.89 -3.10
2.370000 35.15 -2.43 -0.27
2.373000 42.68 8.08 1.02
2.376000 -26.09 15.93 -1.69
2.379000 -39.66 19.42 -1.61
2.382000 -24.32 18.12 0.16
2.385000 12.67 -0.12 -0.31
2.388000 43.07 1.53 -2.75
2.391000 -3.45 9.77 0.31
2.394000 -34.09 20.55 -0.55
2.397000 -37.66 18.08 -1.73
2.400000 -12.67 14.32 -1.69
2.403000 25.34 -2.59 1.61
2.406000 22.67 5.53 -1.02
2.409000 -16.51 12.16 -2.00
2.412000 -38.48 21.34 -1.14
2.415000 -31.93 18.59 0.20
2.418000 0.47 2.67 -2.51
2.421000 41.89 -2.31 -0.59
2.424000 9.02 8.36 1.33
2.427000 -26.95 16.99 -1.88
2.430000 -39.15 18.87 -2.20
2.433000 -22.79 5.37 0.78
2.436000 43.58 -0.55 0.51
2.439000 33.22 2.04 -2.86
2.442000 -5.10 10.04 -0.12
2.445000 -34.64 20.83 -1.33
2.448000 -37.15 13.81 -1.49
2.451000 27.11 4.12 -1.88
2.454000 45.27 -3.22 1.45
2.457000 21.34 6.12 -0.98
2.460000 -18.01 12.59 -1.10
2.463000 -38.60 18.79 -1.14
2.466000 2.24 8.47 0.39
2.469000 37.50 2.71 -2.24
2.472000 41.03 -1.73 -1.14
2.475000 7.02 8.55 -1.06
2.478000 -28.64 18.63 -1.61
2.481000 -21.26 17.46 -2.28
2.484000 15.93 5.14 0.39
2.487000 44.21 -0.98 0.71
2.490000 31.58 2.24 -0.35
2.493000 -7.22 21.14 -0.71
2.496000 -36.44 18.32 -1.06
2.499000 -9.14 12.98 -1.06
2.502000 28.79 3.80 -1.84
2.505000 45.23 -3.37 -0.47
2.508000 19.06 12.94 -1.96
2.511000 -38.91 20.75 -1.33
2.514000 -29.97 18.87 -1.33
2.517000 4.08 7.85 0.75
2.520000 38.44 1.88 -1.69
2.523000 40.01 8.90 1.29
2.526000 -29.62 18.08 -1.45
2.529000 -39.15 18.48 -1.57
2.532000 -19.93 16.87 -2.08
2.535000 17.85 4.47 1.49
2.538000 44.88 3.10 -3.30
2.541000 -8.75 10.40 -0.75
2.544000 -36.32 21.30 -0.47
2.547000 -35.97 18.32 -0.90
2.550000 -7.73 12.43 -2.43
2.553000 30.28 -3.22 0.86
2.556000 17.65 6.94 0.08
2.559000 -21.26 13.65 -2.16
2.562000 -39.31 20.44 -1.29
2.565000 -28.99 18.71 0.86
2.568000 5.96 1.37 -1.73
2.571000 40.17 -0.94 -2.00
2.574000 3.49 9.02 1.41
2.577000 -30.79 18.59 -1.14
2.580000 -39.03 18.36 -1.61
2.583000 -18.87 4.59 -0.20
2.586000 19.57 -2.08 1.41
2.589000 28.99 3.65 -2.28
2.592000 -10.40 10.71 -0.94
2.595000 -36.64 21.69 -1.26
2.598000 -35.11 11.89 -0.71
2.601000 -6.12 3.53 -1.92
2.604000 44.72 -3.45 0.94
2.607000 16.20 7.14 0.39
2.610000 -22.44 15.02 -1.69
2.613000 -39.58 20.32 -1.53
2.616000 -28.13 6.83 1.33
2.619000 40.72 1.18 -1.18
2.622000 38.36 -0.27 -2.51
2.625000 1.84 9.26 -1.10
2.628000 -31.66 19.30 -1.61
2.631000 -38.95 16.20 -1.80
2.634000 20.95 4.51 -0.59
2.637000 45.62 -2.35 1.49
2.640000 27.65 4.31 -2.08
2.643000 -11.77 10.98 -0.51
2.646000 -37.42 18.91 -0.94
2.649000 -4.63 11.06 -0.59
2.652000 32.71 3.53 -2.75
2.655000 44.44 -3.14 0.43
2.658000 14.63 7.41 -2.35
2.661000 -23.54 19.81 -1.57
2.664000 -26.79 18.51 -1.77
2.667000 8.90 6.51 0.75
2.670000 41.66 0.86 -0.86
2.673000 36.72 0.31 1.53
2.676000 0.08 19.57 -0.78
2.679000 -38.40 18.08 -1.69
2.682000 -15.81 15.61 -1.80
2.685000 22.52 4.31 -0.82
2.688000 45.31 -2.90 -1.41
2.691000 25.89 11.26 -1.69
2.694000 -37.54 21.42 -1.02
2.697000 -33.73 18.71 -0.98
2.700000 -2.82 10.40 0.20
2.703000 33.89 3.26 0.12
2.706000 42.99 7.57 0.98
2.709000 -24.71 15.49 -2.08
2.712000 -39.34 19.61 -1.61
2.715000 -25.42 18.40 -1.77
2.718000 10.47 5.96 -0.59
2.721000 42.13 1.02 -3.22
2.724000 -1.77 9.53 0.43
2.727000 -33.07 20.01 -0.75
2.730000 -38.05 18.32 -1.18
2.733000 -14.04 14.91 -1.14
2.736000 24.05 -2.82 1.73
2.739000 24.12 5.26 -1.41
2.742000 -15.10 11.61 -1.57
2.745000 -38.01 21.10 -0.78
2.748000 -32.75 18.51 -0.12
2.751000 -1.02 3.06 -3.22
2.754000 42.56 -2.55 -0.47
2.757000 10.59 8.12 1.26
2.760000 -26.24 16.04 -1.65
2.763000 -39.34 18.99 -2.04
2.766000 -23.81 5.84 0.24
2.769000 12.67 -0.20 0.00
2.772000 34.21 1.45 -2.63
2.775000 -3.77 9.65 0.35
2.778000 -34.13 20.52 -1.57
2.781000 -37.23 14.40 -1.80
2.784000 -12.16 4.04 -1.45
2.787000 45.39 -2.98 1.61
2.790000 22.28 5.81 -0.90
2.793000 -16.87 12.36 -1.14
2.796000 -38.32 18.79 -0.94
2.799000 -31.81 8.87 0.63
2.802000 36.68 2.67 -2.28
2.805000 41.85 -2.12 -0.78
2.808000 8.75 8.51 -1.84
2.811000 -27.58 16.95 -1.77
2.814000 -39.38 17.65 -1.73
2.817000 14.47 5.26 0.59
2.820000 43.86 -0.75 0.31
2.823000 33.30 2.16 -0.20
2.826000 -5.57 9.96 -0.59
2.829000 -34.99 18.04 -1.29
2.832000 -10.71 13.77 -1.37
2.835000 27.54 3.80 -1.73
2.838000 45.54 -3.41 1.33
2.841000 20.87 6.12 -2.04
2.844000 -18.71 20.91 -0.98
2.847000 -31.03 18.83 -1.02
2.850000 2.59 8.51 0.43
2.853000 37.97 2.39 -2.24
2.856000 41.07 -1.84 1.14
2.859000 6.71 17.53 -1.41
2.862000 -39.50 18.75 -1.77
2.865000 -21.10 17.34 -1.96
2.868000 16.40 5.10 -0.04
2.871000 44.56 -0.78 -2.59
2.874000 31.70 10.24 -0.24
2.877000 -35.85 21.03 -0.67
2.880000 -36.64 18.20 -1.06
2.883000 -9.18 13.02 -1.29
2.886000 28.75 3.80 1.22
2.889000 45.42 6.47 0.35
2.892000 -19.85 13.06 -2.12
2.895000 -39.07 20.59 -1.37
2.898000 -30.09 19.14 -1.33
2.901000 4.16 7.96 -1.88
2.904000 38.99 -1.33 -1.29
2.907000 5.14 8.75 1.29
2.910000 -29.73 18.12 -1.41
2.913000 -39.38 18.55 -1.65
2.916000 -19.97 17.26 -0.04
2.919000 17.89 -1.57 1.18
2.922000 30.44 3.06 -2.59
2.925000 -8.79 10.40 -0.82
2.928000 -36.32 21.42 -0.63
2.931000 -35.85 18.51 -1.29
2.934000 -7.61 3.88 -2.04
2.937000 45.07 -3.49 1.14
2.940000 17.53 6.94 0.08
2.943000 -21.06 13.81 -2.31
2.946000 -39.07 20.20 -1.33
2.949000 -28.79 7.41 0.90
2.952000 39.97 1.49 -1.65
2.955000 39.19 -0.82 -2.12
2.958000 3.33 9.10 1.10
2.961000 -30.75 18.71 -1.69
2.964000 -38.72 16.79 -2.16
2.967000 -18.55 4.39 -0.35
2.970000 45.11 -1.92 1.22
2.973000 29.03 3.84 -2.35
2.976000 -10.79 10.71 -0.67
2.979000 -36.64 18.36 -0.98
2.982000 -35.26 11.45 -0.63
2.985000 31.54 3.80 -2.51
2.988000 44.40 -3.14 0.71
2.991000 15.85 7.10 -2.16
2.994000 -23.07 14.67 -1.33
2.997000 -39.42 18.55 -1.41
3.000000 7.77 6.67 0.90
3.003000 40.91 1.22 -1.29
3.006000 37.85 -0.16 1.02
3.009000 1.06 9.30 -0.94
3.012000 -31.73 18.12 -1.53
3.015000 -16.67 16.00 -1.92
3.018000 21.34 4.43 -0.86
3.021000 45.07 -2.39 -1.92
3.024000 27.03 4.28 -1.29
3.027000 -12.55 21.38 -0.16
3.030000 -34.36 18.59 -0.98
3.033000 -3.88 10.87 -0.35
3.036000 33.11 3.45 -2.82
3.039000 43.82 -3.22 0.67
3.042000 13.65 15.02 -2.04
3.045000 -39.42 19.81 -1.65
3.048000 -26.28 18.48 -1.61
3.051000 9.73 6.32 0.90
3.054000 41.82 0.71 -2.86
3.057000 36.52 9.34 0.86
3.060000 -32.71 19.89 -1.14
3.063000 -38.21 18.04 -1.18
3.066000 -15.06 15.46 -1.80
3.069000 23.14 4.20 1.73
3.072000 45.46 4.94 -1.69
3.075000 -14.12 11.41 -1.49
3.078000 -37.85 21.54 -0.82
3.081000 -33.46 18.71 -0.98
3.084000 -2.08 10.59 -2.63
3.087000 34.44 -2.79 0.04
3.090000 11.85 7.88 1.10
3.093000 -25.30 15.73 -2.04
3.096000 -39.81 19.53 -1.41
3.099000 -24.75 17.85 0.75
3.102000 11.65 0.20 -1.61
3.105000 35.30 0.86 -2.59
3.108000 -2.51 9.65 0.35
3.111000 -33.85 20.08 -0.71
3.114000 -37.89 17.89 -1.88
3.117000 -13.38 4.20 -2.59
3.120000 45.74 -2.94 1.73
3.123000 23.69 5.41 -1.29
3.126000 -15.97 11.92 -1.88
3.129000 -38.52 21.26 -0.75
3.132000 -32.68 9.57 -0.43
3.135000 36.09 2.79 -2.55
3.138000 42.52 -2.47 -0.71
3.141000 10.00 8.12 1.26
3.144000 -26.87 16.44 -2.47
3.147000 -39.70 17.89 -2.16
3.150000 -23.38 5.33 0.51
3.153000 43.54 -0.24 0.00
3.156000 33.93 1.53 -2.55
3.159000 -4.28 9.89 -1.10
3.162000 -34.99 18.08 -1.29
3.165000 -37.58 14.00 -1.61
3.168000 26.48 4.20 -1.92
3.171000 45.74 -3.37 1.69
3.174000 22.28 5.73 -2.28
3.177000 -16.87 21.06 -0.98
3.180000 -38.87 18.75 -1.02
3.183000 1.26 8.71 0.51
3.186000 37.11 2.55 -2.31
3.189000 41.82 -2.51 0.75
3.192000 8.47 8.59 -1.73
3.195000 -27.93 18.95 -1.14
3.198000 -22.36 17.57 -2.00
3.201000 15.06 4.98 0.20
3.204000 44.13 -0.90 -2.90
3.207000 32.87 2.35 -0.16
3.210000 -5.84 20.99 -0.59
3.213000 -37.15 18.20 -1.06
3.216000 -10.43 13.49 -1.69
3.219000 28.01 3.77 1.57
3.222000 45.54 -3.37 0.35
3.225000 20.59 12.79 -2.04
3.228000 -38.95 20.79 -1.29
3.231000 -30.87 18.87 -1.22
3.234000 2.90 8.39 0.67
3.237000 38.21 2.39 -1.41
3.240000 40.87 8.90 1.29
3.243000 -28.95 17.61 -1.37
3.246000 -39.38 18.55 -1.65
3.249000 -20.75 17.30 -2.08
3.252000 16.48 4.98 1.14
3.255000 44.48 2.79 -2.63
3.258000 -7.61 10.16 -0.67
3.261000 -35.66 21.30 -0.75
3.264000 -36.36 18.36 -1.10
3.267000 -9.06 13.02 -1.88
3.270000 29.30 -3.37 1.18
3.273000 18.79 6.55 -0.35
3.276000 -20.04 13.38 -2.16
3.279000 -38.99 20.52 -0.86
3.282000 -29.77 18.40 0.71
3.285000 4.63 1.57 -1.96
3.288000 39.78 -1.10 -2.04
3.291000 4.71 8.90 1.14
3.294000 -29.81 18.40 -1.29
3.297000 -38.72 18.16 -2.24
3.300000 -19.53 4.82 0.00
3.303000 44.80 -1.77 1.18
3.306000 29.85 3.33 -2.47
3.309000 -9.53 10.63 -1.14
3.312000 -36.68 21.26 -0.82
3.315000 -35.66 12.24 -0.98
3.318000 30.71 3.61 -2.47
3.321000 44.68 -3.18 0.94
3.324000 16.75 6.90 0.51
3.327000 -21.85 13.85 -1.65
3.330000 -39.19 18.67 -1.65
3.333000 6.67 7.06 0.82
3.336000 40.29 1.53 -1.57
3.339000 38.64 -0.71 -1.84
3.342000 2.55 9.22 -1.84
3.345000 -31.07 18.16 -1.73
3.348000 -38.44 16.28 -2.16
3.351000 20.16 4.59 -0.55
3.354000 45.11 -2.12 1.65
3.357000 28.28 3.96 -1.14
3.360000 -11.53 20.99 -0.63
3.363000 -36.79 18.51 -0.98
3.366000 -5.26 11.53 -0.51
3.369000 32.17 3.45 -2.39
3.372000 44.68 -3.02 0.31
3.375000 15.06 14.71 -2.12
3.378000 -23.22 19.97 -1.33
3.381000 -27.34 18.59 -1.53
3.384000 8.36 6.35 0.86
3.387000 41.19 0.78 -2.67
3.390000 37.89 0.00 0.90
3.393000 0.75 19.57 -0.63
3.396000 -38.72 18.12 -1.41
3.399000 -16.36 15.85 -2.31
3.402000 21.65 4.35 1.61
3.405000 45.90 -2.75 -1.45
3.408000 26.79 11.30 -1.18
3.411000 -37.66 21.46 -0.67
3.414000 -34.44 18.55 -1.02
3.417000 -3.61 10.87 -2.39
3.420000 33.70 3.33 0.27
3.423000 44.21 7.69 0.82
3.426000 -24.36 15.18 -2.12
3.429000 -39.58 19.77 -1.84
3.432000 -26.16 18.67 -1.77
3.435000 9.92 6.16 -0.67
3.438000 42.21 0.51 -2.71
3.441000 -0.75 9.22 0.82
3.444000 -32.95 19.85 -0.86
3.447000 -38.29 18.32 -0.98
3.450000 -15.26 15.18 -0.55
3.453000 22.99 -2.82 1.57
3.456000 25.46 4.86 -1.96
3.459000 -14.24 11.69 -1.61
3.462000 -37.81 21.38 -0.78
3.465000 -33.58 18.59 -0.08
3.468000 -2.63 3.18 -2.63
3.471000 43.38 -2.75 -0.27
3.474000 11.92 8.12 0.98
3.477000 -25.34 15.85 -2.00
3.480000 -39.42 19.18 -1.84
3.483000 -25.26 5.88 0.82
3.486000 42.76 -0.04 -0.55
3.489000 35.34 1.10 -2.79
3.492000 -2.75 9.77 0.43
3.495000 -33.58 20.28 -1.02
3.498000 -37.93 14.71 -1.80
3.501000 24.67 4.12 -1.37
3.504000 45.62 -2.98 1.65
3.507000 23.38 5.02 -1.06
3.510000 -15.85 11.73 -0.94
3.513000 -38.13 18.63 -0.67
3.516000 -0.43 9.38 0.35
3.519000 35.77 3.02 -2.47
3.522000 42.21 -2.39 -0.59
3.525000 9.85 8.16 -1.49
3.528000 -26.60 18.99 -2.08
3.531000 -23.34 18.01 -1.88
3.534000 13.49 5.37 0.59
3.537000 43.15 -0.51 0.04
3.540000 33.50 1.77 -0.31
3.543000 -4.39 20.48 -0.86
3.546000 -37.11 18.04 -1.02
3.549000 -11.65 14.04 -1.57
3.552000 26.36 3.88 -1.73
3.555000 45.42 -3.10 -0.90
3.558000 21.85 12.00 -1.96
3.561000 -17.26 20.95 -1.02
3.564000 -31.30 18.59 -1.02
3.567000 1.53 8.59 0.59
3.570000 37.11 2.63 -1.77
3.573000 41.27 8.51 1.26
3.576000 7.81 17.10 -1.18
3.579000 -39.27 18.63 -1.65
3.582000 -21.73 17.53 -2.00
3.585000 15.34 4.86 0.27
3.588000 43.97 -0.71 -2.79
3.591000 32.24 10.12 0.31
3.594000 -35.30 20.83 -0.43
3.597000 -36.68 18.12 -1.26
3.600000 -9.81 13.69 -2.00
3.603000 28.24 3.84 1.33
3.606000 45.42 6.39 -0.27
3.609000 -19.18 12.83 -2.08
3.612000 -39.03 20.87 -1.45
3.615000 -30.56 18.83 0.78
3.618000 3.41 8.16 -2.31
3.621000 38.36 -1.49 -1.45
3.624000 5.96 8.71 1.29
3.627000 -29.26 17.97 -1.57
3.630000 -38.99 18.59 -1.65
3.633000 -20.44 17.14 0.16
3.636000 17.38 -1.41 0.90
3.639000 31.11 2.75 -2.55
3.642000 -7.96 10.43 -0.63
3.645000 -35.97 21.42 -0.63
3.648000 -36.32 18.48 -0.67
3.651000 -8.32 3.96 -2.24
3.654000 45.31 -3.45 1.26
3.657000 18.44 6.86 -0.47
3.660000 -20.48 13.49 -2.24
3.663000 -39.27 20.67 -1.57
3.666000 -29.69 7.49 0.67
3.669000 39.74 1.65 -1.80
3.672000 39.93 -1.10 -1.92
3.675000 4.43 8.87 1.61
3.678000 -30.36 18.16 -1.37
3.681000 -39.58 16.51 -2.00
3.684000 18.79 4.67 -0.24
3.687000 45.23 -1.84 1.18
3.690000 29.77 3.45 -2.43
3.693000 -9.73 10.43 -0.78
3.696000 -36.87 18.48 -0.94
3.699000 -7.10 12.28 -0.78
3.702000 30.99 3.61 -2.55
3.705000 44.76 -3.45 0.98
3.708000 16.40 7.18 -2.16
3.711000 -21.93 20.32 -1.10
3.714000 -28.52 18.75 -1.53
3.717000 6.55 7.10 0.98
3.720000 40.40 1.37 -1.57
3.723000 38.52 -0.59 1.33
3.726000 2.79 18.99 -1.22
3.729000 -38.91 18.24 -1.49
3.732000 -17.85 16.28 -1.96
3.735000 20.08 4.39 -0.16
3.738000 45.15 -2.08 -2.35
3.741000 28.40 10.87 -1.29
3.744000 -11.10 21.38 -0.86
3.747000 -34.91 18.48 -0.94
3.750000 -5.26 11.18 -0.39
3.753000 31.97 3.69 0.59
3.756000 44.33 7.26 0.27
3.759000 15.53 14.83 -2.31
3.762000 -39.19 19.93 -1.49
3.765000 -27.26 18.59 -1.41
3.768000 8.32 6.47 -1.10
3.771000 41.15 0.20 -2.55
3.774000 37.42 9.22 0.82
3.777000 -32.01 19.61 -0.86
3.780000 -38.40 18.12 -1.57
3.783000 -16.28 15.77 -1.18
3.786000 21.77 4.71 1.57
3.789000 45.15 4.51 -1.57
3.792000 -12.75 11.02 -1.37
3.795000 -37.34 21.38 -1.18
3.798000 -33.81 18.71 0.12
3.801000 -3.14 10.67 -2.59
3.804000 33.46 -3.02 0.08
3.807000 13.06 7.69 0.71
3.810000 -24.28 15.34 -2.35
3.813000 -39.23 19.53 -1.53
3.816000 -25.69 18.44 0.47
3.819000 10.24 0.86 -0.75
3.822000 36.01 0.63 -2.75
3.825000 -1.26 9.77 0.71
3.828000 -32.83 20.16 -0.63
3.831000 -37.81 18.08 -1.57
3.834000 -14.47 4.16 -1.10
3.837000 45.42 -2.75 1.61
3.840000 24.79 5.02 -1.49
3.843000 -14.59 11.53 -1.61
3.846000 -37.93 21.46 -1.14
3.849000 -33.15 9.77 0.12
3.852000 34.95 3.10 -2.75
3.855000 42.76 -2.63 -0.08
3.858000 11.02 8.04 0.94
3.861000 -25.93 15.97 -1.84
3.864000 -39.81 18.08 -1.65
3.867000 12.36 5.65 0.67
3.870000 42.76 0.16 -0.35
3.873000 34.75 1.29 -2.75
3.876000 -3.33 9.92 -0.67
3.879000 -34.09 17.93 -1.10
3.882000 -12.75 14.63 -1.77
3.885000 25.50 4.12 -1.37
3.888000 45.54 -3.06 1.69
3.891000 22.91 5.06 -1.69
3.894000 -16.40 21.26 -0.78
3.897000 -32.36 18.75 -0.90
3.900000 0.39 9.14 0.31
3.903000 36.25 2.67 -2.67
3.906000 42.25 -2.39 0.75
3.909000 9.26 16.67 -2.12
3.912000 -39.62 19.14 -1.57
3.915000 -23.14 17.93 -1.84
3.918000 14.04 5.18 0.51
3.921000 43.50 -0.43 -2.82
3.924000 33.66 10.00 -0.16
3.927000 -35.03 20.91 -0.71
3.930000 -37.34 18.16 -1.10
3.933000 -11.38 13.81 -1.41
3.936000 26.99 3.96 1.96
3.939000 45.82 6.43 -0.82
3.942000 -17.89 12.55 -2.08
3.945000 -39.11 21.03 -1.26
3.948000 -31.54 18.91 -0.98
3.951000 2.20 8.59 -2.71
3.954000 37.50 -1.77 -1.14
3.957000 41.54 8.55 1.33
3.960000 -28.36 17.06 -1.61
3.963000 -39.58 18.79 -1.69
3.966000 -21.46 17.53 -0.12
3.969000 15.61 -0.67 0.51
3.972000 44.29 2.35 -1.96
3.975000 -6.51 10.00 -0.16
3.978000 -35.62 21.18 -0.59
3.981000 -37.07 18.12 -1.53
3.984000 -9.89 13.49 -2.39
3.987000 28.40 -3.45 1.29
3.990000 20.04 6.35 -0.31
3.993000 -19.18 12.94 -2.20
3.996000 -39.11 20.99 -1.41
3.999000 -30.52 18.95 0.75
4.002000 3.53 2.24 -2.12
4.005000 40.64 -1.61 -1.65
4.008000 5.96 8.71 1.14
4.011000 -29.26 18.01 -1.57
4.014000 -39.34 18.67 -2.20
4.017000 -20.52 5.10 0.16
4.020000 44.72 -1.22 0.98
4.023000 30.87 2.98 -2.43
4.026000 -8.00 10.43 -0.27
4.029000 -36.09 21.50 -1.02
4.032000 -36.21 12.55 -0.86
4.035000 29.69 3.88 -2.39
4.038000 45.07 -3.41 1.29
4.041000 18.32 6.94 -0.12
4.044000 -20.52 13.45 -1.88
4.047000 -38.99 18.71 -1.26
4.050000 5.22 7.49 0.86
4.053000 39.50 1.84 -1.65
4.056000 39.54 -0.94 -1.84
4.059000 4.00 9.10 -1.02
4.062000 -30.40 18.32 -1.41
4.065000 -18.75 16.71 -2.08
4.068000 18.95 4.79 -0.16
4.071000 44.84 -1.61 1.29
4.074000 29.54 3.88 -0.63
4.077000 -9.89 21.22 -0.98
4.080000 -35.38 18.40 -0.82
4.083000 -6.47 11.85 -0.51
4.086000 31.07 3.53 -2.39
4.089000 44.48 -3.41 0.47
4.092000 16.28 14.04 -2.71
4.095000 -39.23 20.12 -1.37
4.098000 -27.85 18.71 -1.45
4.101000 6.98 6.98 0.82
4.104000 40.29 1.37 -2.24
4.107000 38.29 9.45 1.14
4.110000 -31.38 19.02 -1.22
4.113000 -38.68 18.12 -1.49
4.116000 -17.18 16.08 -2.43
4.119000 20.83 4.35 1.18
4.122000 45.27 4.75 -2.28
4.125000 -11.69 10.94 -0.98
4.128000 -37.19 21.38 -0.67
4.131000 -34.68 18.63 -1.22
4.134000 -4.63 11.30 -2.31
4.137000 32.64 -2.98 0.27
4.140000 14.44 7.53 0.59
4.143000 -23.58 14.63 -2.12
4.146000 -39.11 19.89 -1.49
4.149000 -26.60 18.59 0.94
4.152000 8.79 0.94 -1.22
4.155000 41.54 0.16 -2.39
4.158000 0.12 9.26 0.86
4.161000 -32.56 19.61 -1.06
4.164000 -38.48 17.97 -1.57
4.167000 -15.85 4.24 -0.82
4.170000 22.75 -2.59 1.53
4.173000 26.20 4.79 -2.00
4.176000 -13.45 11.30 -1.37
4.179000 -37.85 21.77 -0.82
4.182000 -34.13 19.10 -0.08
4.185000 -2.82 2.90 -2.47
4.188000 43.74 -2.90 -0.04
4.191000 12.63 7.77 0.86
4.194000 -25.07 15.42 -1.26
4.197000 -39.74 19.77 -1.69
4.200000 -25.89 5.61 0.94
4.203000 42.52 0.39 -0.55
4.206000 36.25 0.63 -2.79
4.209000 -1.49 9.45 -0.75
4.212000 -33.46 20.44 -1.69
4.215000 -38.56 15.02 -1.57
4.218000 24.05 4.20 -1.33
4.221000 45.86 -3.02 1.69
4.224000 24.24 5.61 -1.41
4.227000 -14.87 11.45 -1.26
4.230000 -38.56 18.83 -0.71
4.233000 -1.37 9.85 0.04
4.236000 35.30 3.06 -2.51
4.239000 42.87 -2.59 -0.24
4.242000 11.14 7.81 -1.84
4.245000 -25.93 19.22 -1.84
4.248000 -24.52 18.24 -1.84
4.251000 12.55 5.53 0.71
4.254000 43.11 0.04 -0.12
4.257000 34.95 1.10 1.02
4.260000 -3.14 20.67 -0.78
4.263000 -38.01 18.36 -1.10
4.266000 -12.91 14.40 -1.65
4.269000 25.42 4.20 -1.53
4.272000 45.62 -2.82 -1.06
4.275000 23.26 12.04 -2.20
4.278000 -38.52 21.14 -0.82
4.281000 -32.48 18.95 -0.98
4.284000 0.16 9.22 0.35
4.287000 36.48 2.86 -0.90
4.290000 42.05 8.32 1.22
4.293000 -26.99 16.71 -2.16
4.296000 -39.46 18.95 -1.65
4.299000 -23.07 17.85 -1.88
4.302000 13.93 5.14 0.00
4.305000 43.70 2.39 -2.90
4.308000 -4.98 9.81 -0.04
4.311000 -34.83 20.79 -0.78
4.314000 -37.19 18.08 -1.33
4.317000 -11.14 13.69 -2.39
4.320000 27.03 -3.02 1.80
4.323000 21.42 6.04 -0.75
4.326000 -17.89 12.59 -2.04
4.329000 -38.52 20.95 -1.26
4.332000 -31.22 18.79 1.06
4.335000 1.92 2.55 -2.55
4.338000 41.07 -1.88 -1.18
4.341000 7.37 8.55 1.29
4.344000 -28.24 17.30 -1.80
4.347000 -39.07 18.63 -2.04
4.350000 -21.61 4.94 0.24
4.353000 15.81 -0.90 0.51
4.356000 31.89 2.55 -2.90
4.359000 -6.83 10.04 -0.20
4.362000 -35.42 21.14 -0.86
4.365000 -36.60 13.02 -1.10
4.368000 -9.22 4.20 -2.12
4.371000 45.35 -3.22 1.29
4.374000 19.46 6.55 -0.39
4.377000 -19.46 13.38 -1.53
4.380000 -39.15 20.99 -1.22
4.383000 -29.89 7.61 0.78
4.386000 38.64 2.20 -2.00
4.389000 40.29 -1.53 -1.57
4.392000 5.26 8.83 -1.29
4.395000 -29.30 18.28 -1.49
4.398000 -39.38 17.10 -2.04
4.401000 17.77 4.71 0.12
4.404000 44.76 -1.45 0.90
4.407000 30.24 3.33 -0.82
4.410000 -8.63 10.47 -0.31
4.413000 -36.32 18.04 -1.10
4.416000 -7.57 12.36 -0.86
4.419000 30.20 3.88 -2.12
4.422000 45.11 -2.94 1.37
4.425000 17.65 7.02 -2.28
4.428000 -21.06 20.52 -1.37
4.431000 -29.03 18.67 -1.33
4.434000 5.77 7.30 0.90
4.437000 40.05 1.77 -1.84
4.440000 39.15 -0.51 1.80
4.443000 3.30 18.83 -1.26
4.446000 -39.07 18.28 -1.69
4.449000 -18.44 16.48 -2.00
4.452000 19.65 4.47 -0.16
4.455000 45.19 -2.04 -2.00
4.458000 28.83 10.67 -1.10
4.461000 -36.87 21.42 -0.78
4.464000 -35.38 18.51 -0.82
4.467000 -6.00 11.77 -0.24
4.470000 31.58 3.30 1.18
4.473000 44.91 6.94 0.24
4.476000 -22.48 14.40 -2.43
4.479000 -39.54 20.16 -1.45
4.482000 -27.93 18.79 -1.53
4.485000 7.26 6.75 -1.33
4.488000 40.83 -0.12 -2.47
4.491000 1.73 9.14 1.02
4.494000 -31.70 19.26 -1.22
4.497000 -38.91 18.12 -1.26
4.500000 -17.46 16.00 -0.82
4.503000 20.91 -2.31 1.14
4.506000 27.65 4.04 -2.28
4.509000 -11.85 11.02 -1.18
4.512000 -37.58 21.38 -0.59
4.515000 -34.91 18.71 -0.43
4.518000 -4.67 3.53 -2.55
4.521000 44.25 -3.30 0.43
4.524000 14.51 7.45 0.59
4.527000 -23.65 14.83 -1.80
4.530000 -39.50 19.61 -1.14
4.533000 -26.91 6.47 0.67
4.536000 9.10 0.82 -1.14
4.539000 37.15 0.24 -2.39
4.542000 0.08 9.14 1.14
4.545000 -32.44 19.69 -2.04
4.548000 -38.21 15.57 -2.24
4.551000 -16.08 4.51 -1.02
4.554000 45.58 -2.55 1.77
4.557000 25.97 4.67 -1.61
